Setting,App,Feature,Classifier,Precision,Recall,F1
across-apps,addressbook,doc2vec-distance-all,trained_classifiers/within-apps-addressbook-svm-rbf-doc2vec-distance-all.sav,0.8944513975803087,0.9457432730480811,0.9193825042881646
across-apps,addressbook,DOM-RTED,trained_classifiers/within-apps-addressbook-svm-rbf-dom-rted.sav,0.685857321652065,0.725187472430525,0.7049742710120069
across-apps,addressbook,VISUAL-PDiff,trained_classifiers/within-apps-addressbook-svm-rbf-visual-pdiff.sav,0.0,0.0,0.0
across-apps,claroline,doc2vec-distance-all,trained_classifiers/within-apps-claroline-svm-rbf-doc2vec-distance-all.sav,0.9328358208955224,1.0,0.9652509652509652
across-apps,claroline,DOM-RTED,trained_classifiers/within-apps-claroline-svm-rbf-dom-rted.sav,0.9328358208955224,1.0,0.9652509652509652
across-apps,claroline,VISUAL-PDiff,trained_classifiers/within-apps-claroline-svm-rbf-visual-pdiff.sav,0.9321250888415068,0.9992380952380951,0.9645155359441074
across-apps,dimeshift,doc2vec-distance-all,trained_classifiers/within-apps-dimeshift-svm-rbf-doc2vec-distance-all.sav,0.0,0.0,0.0
across-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-svm-rbf-dom-rted.sav,0.8115942028985508,0.964329643296433,0.8813940415964024
across-apps,dimeshift,VISUAL-PDiff,trained_classifiers/within-apps-dimeshift-svm-rbf-visual-pdiff.sav,0.5600414078674948,0.6654366543665436,0.6082068577852726
across-apps,mantisbt,doc2vec-distance-all,trained_classifiers/within-apps-mantisbt-svm-rbf-doc2vec-distance-all.sav,0.0,0.0,0.0
across-apps,mantisbt,DOM-RTED,trained_classifiers/within-apps-mantisbt-svm-rbf-dom-rted.sav,0.5844709897610921,0.6709108716944172,0.6247150022799817
across-apps,mantisbt,VISUAL-PDiff,trained_classifiers/within-apps-mantisbt-svm-rbf-visual-pdiff.sav,0.7517064846416383,0.8628795298726738,0.8034655722754218
across-apps,mrbs,doc2vec-distance-all,trained_classifiers/within-apps-mrbs-svm-rbf-doc2vec-distance-all.sav,0.8538555691554468,0.8866293848500254,0.8699339069709441
across-apps,mrbs,DOM-RTED,trained_classifiers/within-apps-mrbs-svm-rbf-dom-rted.sav,0.9201958384332926,0.9555160142348754,0.9375233819678264
across-apps,mrbs,VISUAL-PDiff,trained_classifiers/within-apps-mrbs-svm-rbf-visual-pdiff.sav,0.5025703794369645,0.5218607015760041,0.5120339194413267
across-apps,pagekit,doc2vec-distance-all,trained_classifiers/within-apps-pagekit-svm-rbf-doc2vec-distance-all.sav,0.5517711171662125,0.5698874296435272,0.5606829718504845
across-apps,pagekit,DOM-RTED,trained_classifiers/within-apps-pagekit-svm-rbf-dom-rted.sav,0.205495004541326,0.2122420262664165,0.2088140286109829
across-apps,pagekit,VISUAL-PDiff,trained_classifiers/within-apps-pagekit-svm-rbf-visual-pdiff.sav,0.2073115349682107,0.2141181988742964,0.2106598984771573
across-apps,petclinic,doc2vec-distance-all,trained_classifiers/within-apps-petclinic-svm-rbf-doc2vec-distance-all.sav,0.7084100675260896,0.7797297297297298,0.7423608877452557
across-apps,petclinic,DOM-RTED,trained_classifiers/within-apps-petclinic-svm-rbf-dom-rted.sav,0.6961325966850829,0.7662162162162162,0.7294950144741074
across-apps,petclinic,VISUAL-PDiff,trained_classifiers/within-apps-petclinic-svm-rbf-visual-pdiff.sav,0.52731737262124,0.5804054054054054,0.5525892569958185
across-apps,phoenix,doc2vec-distance-all,trained_classifiers/within-apps-phoenix-svm-rbf-doc2vec-distance-all.sav,0.71078856152513,0.7346618898343036,0.7225280775159657
across-apps,phoenix,DOM-RTED,trained_classifiers/within-apps-phoenix-svm-rbf-dom-rted.sav,0.4529896013864818,0.4682042095835199,0.4604712618365998
across-apps,phoenix,VISUAL-PDiff,trained_classifiers/within-apps-phoenix-svm-rbf-visual-pdiff.sav,0.3325389948006932,0.3437080161218092,0.3380312706452323
across-apps,ppma,doc2vec-distance-all,trained_classifiers/within-apps-ppma-svm-rbf-doc2vec-distance-all.sav,0.0,0.0,0.0
across-apps,ppma,DOM-RTED,trained_classifiers/within-apps-ppma-svm-rbf-dom-rted.sav,0.0,0.0,0.0
across-apps,ppma,VISUAL-PDiff,trained_classifiers/within-apps-ppma-svm-rbf-visual-pdiff.sav,0.8212996389891697,1.0,0.9018830525272546
across-apps,addressbook,doc2vec-distance-all,trained_classifiers/within-apps-addressbook-svm-rbf-doc2vec-distance-all.sav,0.8944513975803087,0.9457432730480811,0.9193825042881646
across-apps,addressbook,DOM-RTED,trained_classifiers/within-apps-addressbook-svm-rbf-dom-rted.sav,0.685857321652065,0.725187472430525,0.7049742710120069
across-apps,addressbook,VISUAL-PDiff,trained_classifiers/within-apps-addressbook-svm-rbf-visual-pdiff.sav,0.0,0.0,0.0
across-apps,claroline,doc2vec-distance-all,trained_classifiers/within-apps-claroline-svm-rbf-doc2vec-distance-all.sav,0.9328358208955224,1.0,0.9652509652509652
across-apps,claroline,DOM-RTED,trained_classifiers/within-apps-claroline-svm-rbf-dom-rted.sav,0.9328358208955224,1.0,0.9652509652509652
across-apps,claroline,VISUAL-PDiff,trained_classifiers/within-apps-claroline-svm-rbf-visual-pdiff.sav,0.9321250888415068,0.9992380952380951,0.9645155359441074
within-apps,addressbook,doc2vec-distance-all,trained_classifiers/within-apps-addressbook-svm-rbf-doc2vec-distance-all.sav,0.8944513975803087,0.9457432730480811,0.9193825042881646
within-apps,addressbook,DOM-RTED,trained_classifiers/within-apps-addressbook-svm-rbf-dom-rted.sav,0.685857321652065,0.725187472430525,0.7049742710120069
within-apps,addressbook,VISUAL-PDiff,trained_classifiers/within-apps-addressbook-svm-rbf-visual-pdiff.sav,0.0,0.0,0.0
within-apps,addressbook,doc2vec-distance-all,trained_classifiers/within-apps-addressbook-svm-rbf-doc2vec-distance-all.sav,0.8944513975803087,0.9457432730480811,0.9193825042881646
within-apps,addressbook,DOM-RTED,trained_classifiers/within-apps-addressbook-svm-rbf-dom-rted.sav,0.685857321652065,0.725187472430525,0.7049742710120069
within-apps,addressbook,VISUAL-PDiff,trained_classifiers/within-apps-addressbook-decision-tree-visual-pdiff.sav,0.8569044639132248,0.906043228936921,0.8807890222984563
within-apps,claroline,doc2vec-distance-all,trained_classifiers/within-apps-claroline-svm-rbf-doc2vec-distance-all.sav,0.9328358208955224,1.0,0.9652509652509652
within-apps,claroline,DOM-RTED,trained_classifiers/within-apps-claroline-svm-rbf-dom-rted.sav,0.9328358208955224,1.0,0.9652509652509652
within-apps,claroline,VISUAL-PDiff,trained_classifiers/within-apps-claroline-svm-rbf-visual-pdiff.sav,0.9321250888415068,0.9992380952380951,0.9645155359441074
within-apps,dimeshift,doc2vec-distance-all,trained_classifiers/within-apps-dimeshift-svm-rbf-doc2vec-distance-all.sav,0.0,0.0,0.0
within-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-svm-rbf-dom-rted.sav,0.8115942028985508,0.964329643296433,0.8813940415964024
within-apps,dimeshift,VISUAL-PDiff,trained_classifiers/within-apps-dimeshift-svm-rbf-visual-pdiff.sav,0.5600414078674948,0.6654366543665436,0.6082068577852726
within-apps,dimeshift,doc2vec-distance-all,trained_classifiers/within-apps-dimeshift-ensemble-doc2vec-distance-all.sav,0.4006211180124223,0.4760147601476014,0.4350758853288364
within-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-svm-rbf-dom-rted.sav,0.8115942028985508,0.964329643296433,0.8813940415964024
within-apps,dimeshift,VISUAL-PDiff,trained_classifiers/within-apps-dimeshift-svm-rbf-visual-pdiff.sav,0.5600414078674948,0.6654366543665436,0.6082068577852726
within-apps,dimeshift,doc2vec-distance-all,trained_classifiers/within-apps-dimeshift-random-forest-doc2vec-distance-all.sav,0.7505175983436853,0.8917589175891759,0.8150646430578977
within-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-svm-rbf-dom-rted.sav,0.8115942028985508,0.964329643296433,0.8813940415964024
within-apps,dimeshift,VISUAL-PDiff,trained_classifiers/within-apps-dimeshift-svm-rbf-visual-pdiff.sav,0.5600414078674948,0.6654366543665436,0.6082068577852726
within-apps,dimeshift,doc2vec-distance-all,trained_classifiers/within-apps-dimeshift-gaussian-naive-bayes-doc2vec-distance-all.sav,0.0,0.0,0.0
within-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-svm-rbf-dom-rted.sav,0.8115942028985508,0.964329643296433,0.8813940415964024
within-apps,dimeshift,doc2vec-distance-all,trained_classifiers/within-apps-dimeshift-decision-tree-doc2vec-distance-all.sav,0.7556935817805382,0.897908979089791,0.8206857785272627
within-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-svm-rbf-dom-rted.sav,0.8115942028985508,0.964329643296433,0.8813940415964024
within-apps,dimeshift,VISUAL-PDiff,trained_classifiers/within-apps-dimeshift-svm-rbf-visual-pdiff.sav,0.5600414078674948,0.6654366543665436,0.6082068577852726
within-apps,dimeshift,doc2vec-distance-all,trained_classifiers/within-apps-dimeshift-gaussian-naive-bayes-doc2vec-distance-all.sav,0.0,0.0,0.0
within-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-svm-rbf-dom-rted.sav,0.8115942028985508,0.964329643296433,0.8813940415964024
within-apps,dimeshift,VISUAL-PDiff,trained_classifiers/within-apps-dimeshift-svm-rbf-visual-pdiff.sav,0.5600414078674948,0.6654366543665436,0.6082068577852726
within-apps,dimeshift,doc2vec-distance-all,trained_classifiers/within-apps-dimeshift-decision-tree-doc2vec-distance-all.sav,0.7556935817805382,0.897908979089791,0.8206857785272627
within-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-svm-rbf-dom-rted.sav,0.8115942028985508,0.964329643296433,0.8813940415964024
within-apps,dimeshift,VISUAL-PDiff,trained_classifiers/within-apps-dimeshift-svm-rbf-visual-pdiff.sav,0.5600414078674948,0.6654366543665436,0.6082068577852726
within-apps,dimeshift,doc2vec-distance-all,trained_classifiers/within-apps-dimeshift-decision-tree-doc2vec-distance-all.sav,0.7556935817805382,0.897908979089791,0.8206857785272627
within-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-gaussian-naive-bayes-dom-rted.sav,0.8240165631469979,0.9790897908979088,0.894884766722878
within-apps,dimeshift,VISUAL-PDiff,trained_classifiers/within-apps-dimeshift-svm-rbf-visual-pdiff.sav,0.5600414078674948,0.6654366543665436,0.6082068577852726
within-apps,dimeshift,doc2vec-distance-all,trained_classifiers/within-apps-dimeshift-decision-tree-doc2vec-distance-all.sav,0.7556935817805382,0.897908979089791,0.8206857785272627
within-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-ensemble-dom-rted.sav,0.8281573498964804,0.984009840098401,0.89938167509837
within-apps,dimeshift,VISUAL-PDiff,trained_classifiers/within-apps-dimeshift-svm-rbf-visual-pdiff.sav,0.5600414078674948,0.6654366543665436,0.6082068577852726
within-apps,dimeshift,doc2vec-distance-all,trained_classifiers/within-apps-dimeshift-decision-tree-doc2vec-distance-all.sav,0.7556935817805382,0.897908979089791,0.8206857785272627
within-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-random-forest-dom-rted.sav,0.8333333333333334,0.990159901599016,0.9050028105677348
within-apps,dimeshift,VISUAL-PDiff,trained_classifiers/within-apps-dimeshift-svm-rbf-visual-pdiff.sav,0.5600414078674948,0.6654366543665436,0.6082068577852726
within-apps,dimeshift,doc2vec-distance-all,trained_classifiers/within-apps-dimeshift-decision-tree-doc2vec-distance-all.sav,0.7556935817805382,0.897908979089791,0.8206857785272627
within-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-gaussian-naive-bayes-dom-rted.sav,0.8240165631469979,0.9790897908979088,0.894884766722878
within-apps,dimeshift,VISUAL-PDiff,trained_classifiers/within-apps-dimeshift-svm-rbf-visual-pdiff.sav,0.5600414078674948,0.6654366543665436,0.6082068577852726
within-apps,dimeshift,doc2vec-distance-all,trained_classifiers/within-apps-dimeshift-decision-tree-doc2vec-distance-all.sav,0.7556935817805382,0.897908979089791,0.8206857785272627
within-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-decision-tree-dom-rted.sav,0.8333333333333334,0.990159901599016,0.9050028105677348
within-apps,dimeshift,VISUAL-PDiff,trained_classifiers/within-apps-dimeshift-svm-rbf-visual-pdiff.sav,0.5600414078674948,0.6654366543665436,0.6082068577852726
within-apps,dimeshift,doc2vec-distance-all,trained_classifiers/within-apps-dimeshift-decision-tree-doc2vec-distance-all.sav,0.7556935817805382,0.897908979089791,0.8206857785272627
within-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-svm-rbf-dom-rted.sav,0.8115942028985508,0.964329643296433,0.8813940415964024
within-apps,dimeshift,VISUAL-PDiff,trained_classifiers/within-apps-dimeshift-svm-rbf-visual-pdiff.sav,0.5600414078674948,0.6654366543665436,0.6082068577852726
within-apps,mantisbt,doc2vec-distance-all,trained_classifiers/within-apps-mantisbt-svm-rbf-doc2vec-distance-all.sav,0.0,0.0,0.0
within-apps,mantisbt,DOM-RTED,trained_classifiers/within-apps-mantisbt-svm-rbf-dom-rted.sav,0.5844709897610921,0.6709108716944172,0.6247150022799817
within-apps,mantisbt,VISUAL-PDiff,trained_classifiers/within-apps-mantisbt-svm-rbf-visual-pdiff.sav,0.7517064846416383,0.8628795298726738,0.8034655722754218
within-apps,mantisbt,doc2vec-distance-tags,trained_classifiers/within-apps-mantisbt-random-forest-doc2vec-distance-tags.sav,0.8131399317406144,0.9333986287952988,0.8691290469676243
within-apps,mantisbt,DOM-RTED,trained_classifiers/within-apps-mantisbt-svm-rbf-dom-rted.sav,0.5844709897610921,0.6709108716944172,0.6247150022799817
within-apps,mantisbt,VISUAL-PDiff,trained_classifiers/within-apps-mantisbt-svm-rbf-visual-pdiff.sav,0.7517064846416383,0.8628795298726738,0.8034655722754218
within-apps,ppma,doc2vec-distance-all,trained_classifiers/within-apps-ppma-svm-rbf-doc2vec-distance-all.sav,0.0,0.0,0.0
within-apps,ppma,DOM-RTED,trained_classifiers/within-apps-ppma-svm-rbf-dom-rted.sav,0.0,0.0,0.0
within-apps,ppma,VISUAL-PDiff,trained_classifiers/within-apps-ppma-svm-rbf-visual-pdiff.sav,0.8212996389891697,1.0,0.9018830525272546
within-apps,ppma,doc2vec-distance-all,trained_classifiers/within-apps-ppma-svm-rbf-doc2vec-distance-all.sav,0.0,0.0,0.0
within-apps,ppma,DOM-RTED,trained_classifiers/within-apps-ppma-gaussian-naive-bayes-dom-rted.sav,0.8212996389891697,1.0,0.9018830525272546
within-apps,ppma,VISUAL-PDiff,trained_classifiers/within-apps-ppma-svm-rbf-visual-pdiff.sav,0.8212996389891697,1.0,0.9018830525272546
within-apps,ppma,doc2vec-distance-content,trained_classifiers/within-apps-ppma-svm-rbf-doc2vec-distance-content-tags.sav,0.0,0.0,0.0
within-apps,ppma,DOM-RTED,trained_classifiers/within-apps-ppma-gaussian-naive-bayes-dom-rted.sav,0.8212996389891697,1.0,0.9018830525272546
within-apps,ppma,VISUAL-PDiff,trained_classifiers/within-apps-ppma-svm-rbf-visual-pdiff.sav,0.8212996389891697,1.0,0.9018830525272546
within-apps,ppma,doc2vec-distance-all,trained_classifiers/within-apps-ppma-random-forest-doc2vec-distance-all.sav,0.6877256317689531,0.8373626373626374,0.755203171456888
within-apps,ppma,DOM-RTED,trained_classifiers/within-apps-ppma-gaussian-naive-bayes-dom-rted.sav,0.8212996389891697,1.0,0.9018830525272546
within-apps,ppma,VISUAL-PDiff,trained_classifiers/within-apps-ppma-svm-rbf-visual-pdiff.sav,0.8212996389891697,1.0,0.9018830525272546
within-apps,ppma,doc2vec-distance-all,trained_classifiers/within-apps-ppma-random-forest-doc2vec-distance-all.sav,0.6877256317689531,0.8373626373626374,0.755203171456888
within-apps,ppma,DOM-RTED,trained_classifiers/within-apps-ppma-ensemble-dom-rted.sav,0.0,0.0,0.0
within-apps,ppma,VISUAL-PDiff,trained_classifiers/within-apps-ppma-svm-rbf-visual-pdiff.sav,0.8212996389891697,1.0,0.9018830525272546
within-apps,ppma,doc2vec-distance-all,trained_classifiers/within-apps-ppma-random-forest-doc2vec-distance-all.sav,0.6877256317689531,0.8373626373626374,0.755203171456888
within-apps,ppma,DOM-RTED,trained_classifiers/within-apps-ppma-random-forest-dom-rted.sav,0.0,0.0,0.0
within-apps,ppma,VISUAL-PDiff,trained_classifiers/within-apps-ppma-svm-rbf-visual-pdiff.sav,0.8212996389891697,1.0,0.9018830525272546
within-apps,ppma,doc2vec-distance-all,trained_classifiers/within-apps-ppma-random-forest-doc2vec-distance-all.sav,0.6877256317689531,0.8373626373626374,0.755203171456888
within-apps,ppma,DOM-RTED,trained_classifiers/within-apps-ppma-decision-tree-dom-rted.sav,0.0,0.0,0.0
within-apps,ppma,VISUAL-PDiff,trained_classifiers/within-apps-ppma-svm-rbf-visual-pdiff.sav,0.8212996389891697,1.0,0.9018830525272546
within-apps,ppma,doc2vec-distance-all,trained_classifiers/within-apps-ppma-random-forest-doc2vec-distance-all.sav,0.6877256317689531,0.8373626373626374,0.755203171456888
within-apps,ppma,DOM-RTED,trained_classifiers/within-apps-ppma-svm-rbf-dom-rted.sav,0.0,0.0,0.0
within-apps,ppma,VISUAL-PDiff,trained_classifiers/within-apps-ppma-svm-rbf-visual-pdiff.sav,0.8212996389891697,1.0,0.9018830525272546
within-apps,ppma,doc2vec-distance-all,trained_classifiers/within-apps-ppma-decision-tree-doc2vec-distance-all.sav,0.7057761732851986,0.8593406593406593,0.7750247770069376
within-apps,ppma,DOM-RTED,trained_classifiers/within-apps-ppma-gaussian-naive-bayes-dom-rted.sav,0.8212996389891697,1.0,0.9018830525272546
within-apps,ppma,VISUAL-PDiff,trained_classifiers/within-apps-ppma-svm-rbf-visual-pdiff.sav,0.8212996389891697,1.0,0.9018830525272546
within-apps,ppma,doc2vec-distance-all,trained_classifiers/within-apps-ppma-decision-tree-doc2vec-distance-all.sav,0.7057761732851986,0.8593406593406593,0.7750247770069376
within-apps,ppma,DOM-RTED,trained_classifiers/within-apps-ppma-gaussian-naive-bayes-dom-rted.sav,0.8212996389891697,1.0,0.9018830525272546
within-apps,ppma,VISUAL-PDiff,trained_classifiers/within-apps-ppma-svm-rbf-visual-pdiff.sav,0.8212996389891697,1.0,0.9018830525272546
within-apps,ppma,doc2vec-distance-all,trained_classifiers/within-apps-ppma-svm-rbf-doc2vec-distance-all.sav,0.0,0.0,0.0
within-apps,ppma,DOM-RTED,trained_classifiers/within-apps-ppma-gaussian-naive-bayes-dom-rted.sav,0.8212996389891697,1.0,0.9018830525272546
within-apps,ppma,VISUAL-PDiff,trained_classifiers/within-apps-ppma-svm-rbf-visual-pdiff.sav,0.8212996389891697,1.0,0.9018830525272546
